,iso_code,country,year,GDLcode,continent2,level,region,continent,CountryName_std,shdi,healthindex,incindex,edindex,esch,msch,lifexp,gnic,lgnic,pop,POLY_IDcountry,iso3,status,CountryName,SubContinent,Continent,Continent_std,surfaceTemperature,soilMoisture10cm,soilMoisture40cm
159,KHM,Cambodia,1998,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.39399999,0.62,0.38699999,0.25400001,5.8330002,2.7650001,60.313,1293.728,7.165,117.745,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3553055615319307,0.3549823018122768
160,KHM,Cambodia,1998,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.384,0.52600002,0.366,0.294,7.3829999,2.6559999,54.183998,1126.142,7.027,959.594,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3150386486147236,0.3168706215922868
161,KHM,Cambodia,1998,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.398,0.55599999,0.36500001,0.31,7.5100002,3.0369999,56.112999,1121.483,7.0219998,510.306,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3200731795277692,0.32136297997559055
162,KHM,Cambodia,1999,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.41499999,0.60100001,0.384,0.31099999,7.3779998,3.1719999,59.035,1271.348,7.1479998,1159.643,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3544736150055193,0.3710852730245992
163,KHM,Cambodia,1999,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.389,0.53600001,0.37799999,0.29100001,7.1830001,2.7420001,54.851002,1224.6331,7.1100001,983.248,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3605263705006881,0.381842596272666
164,KHM,Cambodia,1999,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.29499999,0.46700001,0.36700001,0.15000001,3.7550001,1.385,50.362,1136.291,7.0359998,133.723,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3789285551444429,0.3928860557253602
165,KHM,Cambodia,1999,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.40000001,0.63200003,0.40000001,0.25299999,5.6750002,2.8540001,61.055,1409.207,7.2509999,120.648,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3872923624967585,0.38853689383943124
166,KHM,Cambodia,1999,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.38699999,0.58200002,0.37,0.271,6.2259998,2.9289999,57.823002,1154.402,7.0510001,472.13,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3731471540077746,0.38773769300147426
167,KHM,Cambodia,1999,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.373,0.52499998,0.377,0.26199999,6.349,2.582,54.155998,1211.269,7.099,458.698,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.36029156460874256,0.37183066810810494
168,KHM,Cambodia,1999,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.421,0.57099998,0.40099999,0.32600001,7.3520002,3.6400001,57.101002,1421.999,7.2600002,831.695,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3673984067665018,0.3771913000549526
169,KHM,Cambodia,1999,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.40400001,0.56599998,0.37799999,0.30700001,7.3070002,3.135,56.804001,1219.506,7.1059999,522.885,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3661754603667841,0.3859440335981775
170,KHM,Cambodia,1999,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.41999999,0.58399999,0.37099999,0.34200001,8.1610003,3.4530001,57.962002,1168.269,7.0630002,850.714,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.353786620404334,0.36665416877689133
171,KHM,Cambodia,1999,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.38800001,0.634,0.35100001,0.26199999,6.5710001,2.395,61.217999,1022.817,6.9299998,637.352,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3726818330448248,0.38476152278297815
172,KHM,Cambodia,1999,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.583,0.71700001,0.58499998,0.47099999,9.6789999,6.073,66.625999,4822.3291,8.4809999,1034.122,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3590927706661887,0.37375447943288614
173,KHM,Cambodia,1999,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.36700001,0.51099998,0.37200001,0.26100001,6.1690001,2.6849999,53.228001,1172.803,7.0669999,358.258,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3743960227923121,0.3806632636547904
174,KHM,Cambodia,1999,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.41100001,0.574,0.375,0.32300001,7.664,3.312,57.320999,1199.212,7.0890002,787.597,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.37302331242151066,0.384220234595299
175,KHM,Cambodia,1999,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.41100001,0.574,0.375,0.32300001,7.664,3.312,57.320999,1199.212,7.0890002,787.597,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3654736177852242,0.3724420536822542
176,KHM,Cambodia,1999,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.366,0.574,0.368,0.23199999,5.6599998,2.2360001,57.299999,1146.235,7.0440001,809.468,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.3555822251473475,0.37135135635468397
177,KHM,Cambodia,1999,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.39500001,0.60100001,0.37,0.278,6.848,2.6199999,59.088001,1157.0129,7.0539999,552.364,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.34004656940448963,0.3486305224684651
178,KHM,Cambodia,1999,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.39500001,0.56,0.38299999,0.28600001,7.098,2.6670001,56.407001,1264.392,7.1420002,1556.651,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.36557233099374054,0.3772654382887453
179,KHM,Cambodia,1999,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.391,0.61699998,0.35800001,0.271,6.5809999,2.6570001,60.101002,1066.986,6.973,617.383,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,,0.36592917039397954,0.37449984456752133
180,KHM,Cambodia,2000,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.40200001,0.63,0.368,0.28200001,6.947,2.6570001,60.935001,1139.538,7.0380001,631.343,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.7454766774945,0.3567934388451748,0.36178107440775387
181,KHM,Cambodia,2000,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.39899999,0.64700001,0.361,0.273,6.9359999,2.395,62.068001,1091.9301,6.9959998,651.764,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.58747413870987,0.3719752994320785,0.38032805028012995
182,KHM,Cambodia,2000,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.597,0.73199999,0.59799999,0.486,10.217,6.073,67.552002,5224.0532,8.5609999,1057.506,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.17151364261855,0.35856655206538907,0.3700251225496362
183,KHM,Cambodia,2000,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.42300001,0.58600003,0.38499999,0.33500001,8.0900002,3.312,58.117001,1282.167,7.1560001,805.406,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.52952196600836,0.37681697612633336,0.3860832430676984
184,KHM,Cambodia,2000,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.42300001,0.58600003,0.38499999,0.33500001,8.0900002,3.312,58.117001,1282.167,7.1560001,805.406,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.4290689972824,0.36860163765067594,0.3736163920390237
185,KHM,Cambodia,2000,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.43200001,0.59600002,0.38100001,0.354,8.6140003,3.4530001,58.766998,1248.776,7.1300001,869.95,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.58989751089507,0.35247604552725265,0.36129108449093816
186,KHM,Cambodia,2000,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.40099999,0.54799998,0.389,0.30199999,7.5819998,2.7420001,55.612,1309.606,7.177,1005.481,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.9711518874845,0.35783835369577177,0.3723854491286589
187,KHM,Cambodia,2000,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.37799999,0.523,0.382,0.27000001,6.5120001,2.6849999,53.966999,1253.668,7.1339998,366.359,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.63906419093985,0.37402067097447367,0.3785507627717222
188,KHM,Cambodia,2000,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.30399999,0.47799999,0.377,0.156,3.9630001,1.385,51.061001,1214.276,7.1020002,136.746,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.50806394062414,0.37286042385983026,0.38734737350326964
189,KHM,Cambodia,2000,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.37599999,0.58600003,0.37799999,0.23999999,5.974,2.2360001,58.096001,1225.004,7.1110001,827.772,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.37736712151496,0.35238049147144795,0.3683235564881917
190,KHM,Cambodia,2000,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.41,0.64499998,0.41,0.26199999,5.9910002,2.8540001,61.903,1508.984,7.3189998,123.376,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,300.5777189260977,0.39054629268717167,0.39100465677914853
191,KHM,Cambodia,2000,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.384,0.537,0.38699999,0.27200001,6.7020001,2.582,54.908001,1295.181,7.1659999,469.071,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.8900282589875,0.35417594742795544,0.3609801687927209
192,KHM,Cambodia,2000,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.43200001,0.583,0.41100001,0.33700001,7.7610002,3.6400001,57.894001,1522.812,7.3280001,850.502,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.19500454797765,0.365930796023359,0.37457657900968183
193,KHM,Cambodia,2000,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.42699999,0.61299998,0.39399999,0.322,7.7880001,3.1719999,59.855,1360.043,7.2150002,1185.865,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.2759121865981,0.3518993582686292,0.3639759194706045
194,KHM,Cambodia,2000,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.40599999,0.57200003,0.39300001,0.29699999,7.4920001,2.6670001,57.191002,1352.531,7.21,1591.85,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.2116363697186,0.3599746976783962,0.3655659959826249
195,KHM,Cambodia,2000,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.398,0.59399998,0.38,0.28,6.5710001,2.9289999,58.625999,1233.8149,7.118,482.806,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.84501421123383,0.3671266753551654,0.37956027025396
196,KHM,Cambodia,2000,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.41499999,0.57800001,0.38800001,0.31900001,7.7129998,3.135,57.592999,1304.072,7.1729999,534.709,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.556367174818,0.3618864493878839,0.3785377399563138
197,KHM,Cambodia,2000,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.40700001,0.61400002,0.38,0.28799999,7.2280002,2.6199999,59.908001,1236.631,7.1199999,564.854,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,305.3038192116821,0.3384160306192576,0.3568131385495343
198,KHM,Cambodia,2001,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.44600001,0.625,0.41,0.345,8.3909998,3.3659999,60.596001,1511.927,7.3210001,1211.495,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.070561127734,0.3362465820938931,0.35149820955062716
199,KHM,Cambodia,2001,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.40599999,0.56300002,0.39199999,0.30199999,7.6129999,2.7219999,56.604,1343.469,7.2030001,473.218,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.7001406243759,0.34130097794469266,0.35017485309561963
200,KHM,Cambodia,2001,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.41499999,0.64499998,0.36899999,0.30000001,7.7319999,2.5469999,61.914001,1151.463,7.0489998,666.136,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.1959008779345,0.363156065976555,0.3729804039805652
201,KHM,Cambodia,2001,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.39399999,0.60500002,0.38999999,0.259,6.5640001,2.286,59.299,1322.762,7.1869998,872.769,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.4475357706228,0.33427822930491335,0.3487494204307655
202,KHM,Cambodia,2001,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.41600001,0.55800003,0.39300001,0.32699999,8.2740002,2.911,56.298,1348.74,7.2069998,1027.905,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.45615837013395,0.34432961594800976,0.3639139174108427
203,KHM,Cambodia,2001,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.43099999,0.59299999,0.39500001,0.34200001,8.4119997,3.253,58.557999,1364.678,7.2189999,533.423,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.34555617736373,0.3529373811502952,0.37566166169156884
204,KHM,Cambodia,2001,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.41999999,0.63700002,0.37799999,0.308,7.7600002,2.7850001,61.382999,1219.054,7.1059999,637.553,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.94803442422807,0.34251116330904985,0.34842894429225074
205,KHM,Cambodia,2001,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.42300001,0.65499997,0.419,0.27500001,6.4390001,2.8940001,62.568001,1606.328,7.382,126.42,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,300.22782993999175,0.38711717305434,0.3886593857257048
206,KHM,Cambodia,2001,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.31600001,0.49599999,0.38299999,0.16599999,4.1370001,1.518,52.255001,1264.6801,7.1430001,151.692,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.89497880316594,0.35553145721217394,0.3727514598073078
207,KHM,Cambodia,2001,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.44499999,0.59500003,0.421,0.352,8.2440004,3.678,58.673,1625.84,7.3940001,880.59,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.56277056454843,0.3487425176992881,0.3566542290906939
208,KHM,Cambodia,2001,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.41999999,0.588,0.40000001,0.315,8.0139999,2.77,58.220001,1417.049,7.256,1621.766,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.80025083825376,0.3480464287782284,0.3547488362785588
209,KHM,Cambodia,2001,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.398,0.55000001,0.389,0.29499999,7.257,2.7980001,55.738998,1310.559,7.178,372.17,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.589353348179,0.3606954406042399,0.36629979562812875
210,KHM,Cambodia,2001,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.40900001,0.59899998,0.38499999,0.29699999,7.151,2.96,58.948002,1280.8781,7.1550002,497.744,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.60596472744555,0.35322536547938643,0.3658612823991479
211,KHM,Cambodia,2001,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.419,0.62699997,0.38800001,0.301,7.684,2.6389999,60.752998,1304.33,7.1729999,560.757,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,305.7972221806788,0.31700500101359635,0.3289882252721582
212,KHM,Cambodia,2001,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.44800001,0.611,0.391,0.37799999,9.3549995,3.549,59.692001,1327.605,7.191,878.225,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.3231667143018,0.3371231069428095,0.35284736347359474
213,KHM,Cambodia,2001,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.43900001,0.60699999,0.39300001,0.35499999,8.7510004,3.3570001,59.437,1351.824,7.2090001,810.224,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.5003496121943,0.3711842608890289,0.3834414898640109
214,KHM,Cambodia,2001,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.43900001,0.60699999,0.39300001,0.35499999,8.7510004,3.3570001,59.437,1351.824,7.2090001,810.224,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.4703761445446,0.3649577770203494,0.37293483961191204
215,KHM,Cambodia,2001,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.60600001,0.74000001,0.602,0.5,10.584,6.171,68.127998,5362.6738,8.5869999,1083.474,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.61136736485736,0.3438537349669236,0.35707228266632146
216,KHM,Cambodia,2002,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.421,0.579,0.39300001,0.329,8.4709997,2.825,57.623001,1344.535,7.204,377.44,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.0318323527645,0.3524337292539552,0.35548260371413376
217,KHM,Cambodia,2002,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.43099999,0.59100002,0.39500001,0.34400001,9.033,2.779,58.410999,1367.524,7.2210002,476.669,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.7819935583869,0.3202379420984297,0.3198253044139985
218,KHM,Cambodia,2002,KHMr113,Asia,Subnat,Bat Dambang-Krong Pailin,Asia/Pacific,Cambodia,0.461,0.60799998,0.428,0.37599999,9.2159996,3.605,59.549999,1702.599,7.4400001,909.445,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.99949693817547,0.3431045285855885,0.3485055904673785
219,KHM,Cambodia,2002,KHMr115,Asia,Subnat,Preah Vihear-Stueng Traeng-Kracheh,Asia/Pacific,Cambodia,0.42399999,0.60600001,0.38800001,0.324,8.1730003,2.9030001,59.359001,1305.061,7.1739998,511.98,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.8282913751046,0.33691710363249316,0.3531196053565846
220,KHM,Cambodia,2002,KHMr107,Asia,Subnat,Kaoh Kong,Asia/Pacific,Cambodia,0.43900001,0.667,0.426,0.29699999,7.276,2.8469999,63.333,1677.255,7.4250002,129.285,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,300.4862851468419,0.3660081536756616,0.3665429971176897
221,KHM,Cambodia,2002,KHMr101,Asia,Subnat,Banteay Mean Chey,Asia/Pacific,Cambodia,0.43399999,0.64200002,0.39300001,0.32499999,8.5950003,2.579,61.698002,1350.158,7.2080002,555.809,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,306.19263472680154,0.314857388456305,0.3229979707038518
222,KHM,Cambodia,2002,KHMr106,Asia,Subnat,Kandal,Asia/Pacific,Cambodia,0.46799999,0.63700002,0.42300001,0.37900001,9.5030003,3.457,61.437,1648.952,7.408,1235.386,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.16963160236656,0.2949264129821293,0.29680149714250315
223,KHM,Cambodia,2002,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.414,0.625,0.39899999,0.28600001,7.5689998,2.267,60.606998,1401.74,7.2449999,916.586,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.7682899944873,0.3339957251252347,0.3451689459646114
224,KHM,Cambodia,2002,KHMr108,Asia,Subnat,Phnom Penh,Asia/Pacific,Cambodia,0.61900002,0.75099999,0.602,0.52399999,11.546,6.0840001,68.809998,5382.519,8.5909996,1107.894,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,305.24787775429337,0.30966239753188773,0.3061173197438136
225,KHM,Cambodia,2002,KHMr102,Asia,Subnat,Kampong Cham (incl Tboung Khmum),Asia/Pacific,Cambodia,0.43799999,0.60500002,0.405,0.34299999,9.0179996,2.7880001,59.348999,1456.717,7.2839999,1649.34,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.9096956052809,0.31858823461876307,0.31903963627933346
226,KHM,Cambodia,2002,KHMr104,Asia,Subnat,Kampong Spueu,Asia/Pacific,Cambodia,0.43399999,0.64399999,0.37400001,0.338,9.0279999,2.6199999,61.844002,1192.056,7.0830002,679.552,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.97614546579183,0.32873377137089205,0.3289562588164192
227,KHM,Cambodia,2002,KHMr111,Asia,Subnat,Svay Rieng,Asia/Pacific,Cambodia,0.45100001,0.61000001,0.39899999,0.377,9.6339998,3.2720001,59.624001,1401.374,7.2449999,531.336,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,305.717236362443,0.31268318266523676,0.32773433452882006
228,KHM,Cambodia,2002,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.33000001,0.51599997,0.38699999,0.18000001,4.5469999,1.604,53.543999,1292.78,7.165,166.453,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.42641794849163,0.3357311124271759,0.35563849365826755
229,KHM,Cambodia,2002,KHMr109,Asia,Subnat,Prey Veaeng,Asia/Pacific,Cambodia,0.43399999,0.56999999,0.39500001,0.36300001,9.4809999,2.9909999,57.075001,1363.072,7.217,1048.854,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.73133750729966,0.30543120892095166,0.3142587764802324
230,KHM,Cambodia,2002,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.45899999,0.62900001,0.398,0.38600001,9.9490004,3.3,60.865002,1398.636,7.243,813.843,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.62620121066806,0.3269145502396746,0.33202050922153853
231,KHM,Cambodia,2002,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.45899999,0.62900001,0.398,0.38600001,9.9490004,3.3,60.865002,1398.636,7.243,813.843,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.29850408184683,0.3239013746503627,0.3268554485055541
232,KHM,Cambodia,2002,KHMr112,Asia,Subnat,Takaev,Asia/Pacific,Cambodia,0.46900001,0.62599999,0.39700001,0.414,10.674,3.5380001,60.716999,1385.113,7.2340002,885.209,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.58652572521754,0.293514926198919,0.2892025679128848
233,KHM,Cambodia,2002,KHMr105,Asia,Subnat,Kampong Thum,Asia/Pacific,Cambodia,0.44100001,0.64499998,0.38499999,0.34599999,9.0769997,2.8269999,61.924,1280.114,7.1550002,642.827,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.43969411059174,0.3272000174945678,0.3300851463047476
234,KHM,Cambodia,2003,KHMr110,Asia,Subnat,Pousat,Asia/Pacific,Cambodia,0.44,0.60699999,0.40200001,0.34999999,9.0670004,2.938,59.429001,1426.9611,7.263,382.296,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,301.9020879626105,0.3518999002805312,0.35842642437531064
235,KHM,Cambodia,2003,KHMr117,Asia,Subnat,Siem Reab-Otdar Mean Chey,Asia/Pacific,Cambodia,0.43000001,0.64300001,0.41299999,0.30000001,8.0129995,2.3169999,61.82,1537.103,7.3379998,959.403,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.37201445744313,0.3298072652700653,0.34618270595560763
236,KHM,Cambodia,2003,KHMr116,Asia,Subnat,Mondol Kiri-Rotanak Kiri,Asia/Pacific,Cambodia,0.34,0.53500003,0.39500001,0.186,4.6020002,1.737,54.750999,1366.811,7.2199998,181.033,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,302.3619035386156,0.33917165378956105,0.3558779566520097
237,KHM,Cambodia,2003,KHMr103,Asia,Subnat,Kampong Chhnang,Asia/Pacific,Cambodia,0.45100001,0.61699998,0.403,0.37,9.8050003,2.9189999,60.137001,1440.097,7.2719998,479.595,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,304.36335068764043,0.3215586588952721,0.33264272891456437
238,KHM,Cambodia,2003,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.47400001,0.64899999,0.40900001,0.40000001,10.399,3.3440001,62.200001,1497.285,7.3109999,816.566,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.25268300138725,0.3489362676190986,0.3678133351099114
239,KHM,Cambodia,2003,KHMr114,Asia,Subnat,Kampot-Krong Kaeb-Krong Preah Sihanouk,Asia/Pacific,Cambodia,0.47400001,0.64899999,0.40900001,0.40000001,10.399,3.3440001,62.200001,1497.285,7.3109999,816.566,135.0,KHM,Member State,Cambodia,South-Eastern Asia,Asia,Asia,303.2565238704949,0.3438614778160511,0.3580693463958124
